unique_id,ds,y,unit_price
GD KOUIGN AMANN,19-03-2021,0,7.5
GD KOUIGN AMANN,20-03-2021,15,7.5
GD KOUIGN AMANN,21-03-2021,7.5,7.5
GD KOUIGN AMANN,22-03-2021,7.5,7.5
GD KOUIGN AMANN,23-03-2021,7.5,7.5
GD KOUIGN AMANN,24-03-2021,0,7.5
GD KOUIGN AMANN,25-03-2021,0,7.5
GD KOUIGN AMANN,26-03-2021,0,7.5
GD KOUIGN AMANN,27-03-2021,7.5,7.5
GD KOUIGN AMANN,28-03-2021,22.5,7.5
GD KOUIGN AMANN,29-03-2021,0,7.5
GD KOUIGN AMANN,30-03-2021,7.5,7.5
GD KOUIGN AMANN,31-03-2021,0,7.5
GD KOUIGN AMANN,01-04-2021,0,7.5
GD KOUIGN AMANN,02-04-2021,0,7.5
GD KOUIGN AMANN,03-04-2021,52.5,7.5
GD KOUIGN AMANN,04-04-2021,52.5,7.5
GD KOUIGN AMANN,05-04-2021,15,7.5
GD KOUIGN AMANN,06-04-2021,22.5,7.5
GD KOUIGN AMANN,07-04-2021,0,7.5
GD KOUIGN AMANN,08-04-2021,7.5,7.5
GD KOUIGN AMANN,09-04-2021,0,7.5
GD KOUIGN AMANN,10-04-2021,7.5,7.5
GD KOUIGN AMANN,11-04-2021,15,7.5
GD KOUIGN AMANN,12-04-2021,15,7.5
GD KOUIGN AMANN,13-04-2021,7.5,7.5
GD KOUIGN AMANN,14-04-2021,7.5,7.5
GD KOUIGN AMANN,15-04-2021,0,7.5
GD KOUIGN AMANN,16-04-2021,7.5,7.5
GD KOUIGN AMANN,17-04-2021,22.5,7.5
GD KOUIGN AMANN,18-04-2021,30,7.5
GD KOUIGN AMANN,19-04-2021,0,7.5
GD KOUIGN AMANN,20-04-2021,7.5,7.5
GD KOUIGN AMANN,21-04-2021,0,7.5
GD KOUIGN AMANN,22-04-2021,0,7.5
GD KOUIGN AMANN,23-04-2021,0,7.5
GD KOUIGN AMANN,24-04-2021,0,7.5
GD KOUIGN AMANN,25-04-2021,0,7.5
GD KOUIGN AMANN,26-04-2021,7.5,7.5
GD KOUIGN AMANN,27-04-2021,0,7.5
GD KOUIGN AMANN,28-04-2021,0,7.5
GD KOUIGN AMANN,29-04-2021,0,7.5
GD KOUIGN AMANN,30-04-2021,15,7.5
GD KOUIGN AMANN,01-05-2021,15,7.5
GD KOUIGN AMANN,02-05-2021,22.5,7.5
GD KOUIGN AMANN,03-05-2021,0,7.5
GD KOUIGN AMANN,04-05-2021,0,7.5
GD KOUIGN AMANN,05-05-2021,0,7.5
GD KOUIGN AMANN,06-05-2021,0,7.5
GD KOUIGN AMANN,07-05-2021,15,7.5
GD KOUIGN AMANN,08-05-2021,15,7.5
GD KOUIGN AMANN,09-05-2021,22.5,7.5
GD KOUIGN AMANN,10-05-2021,7.5,7.5
GD KOUIGN AMANN,11-05-2021,0,7.5
GD KOUIGN AMANN,12-05-2021,30,7.5
GD KOUIGN AMANN,13-05-2021,45,7.5
GD KOUIGN AMANN,14-05-2021,60,7.5
GD KOUIGN AMANN,15-05-2021,105,7.5
GD KOUIGN AMANN,16-05-2021,60,7.5
GD KOUIGN AMANN,17-05-2021,0,7.5
GD KOUIGN AMANN,18-05-2021,0,7.5
GD KOUIGN AMANN,19-05-2021,0,7.5
GD KOUIGN AMANN,20-05-2021,0,7.5
GD KOUIGN AMANN,21-05-2021,15,7.5
GD KOUIGN AMANN,22-05-2021,15,7.5
GD KOUIGN AMANN,23-05-2021,82.5,7.5
GD KOUIGN AMANN,24-05-2021,45,7.5
GD KOUIGN AMANN,25-05-2021,0,7.5
GD KOUIGN AMANN,26-05-2021,0,7.5
GD KOUIGN AMANN,27-05-2021,7.5,7.5
GD KOUIGN AMANN,28-05-2021,7.5,7.5
GD KOUIGN AMANN,29-05-2021,7.5,7.5
GD KOUIGN AMANN,30-05-2021,7.5,7.5
GD KOUIGN AMANN,31-05-2021,15,7.5
GD KOUIGN AMANN,01-06-2021,15,7.5
GD KOUIGN AMANN,02-06-2021,0,7.5
GD KOUIGN AMANN,03-06-2021,0,7.5
GD KOUIGN AMANN,04-06-2021,0,7.5
GD KOUIGN AMANN,05-06-2021,7.5,7.5
GD KOUIGN AMANN,06-06-2021,15,7.5
GD KOUIGN AMANN,07-06-2021,7.5,7.5
GD KOUIGN AMANN,08-06-2021,15,7.5
GD KOUIGN AMANN,09-06-2021,15,7.5
GD KOUIGN AMANN,10-06-2021,0,7.5
GD KOUIGN AMANN,11-06-2021,0,7.5
GD KOUIGN AMANN,12-06-2021,15,7.5
GD KOUIGN AMANN,13-06-2021,22.5,7.5
GD KOUIGN AMANN,14-06-2021,0,7.5
GD KOUIGN AMANN,15-06-2021,0,7.5
GD KOUIGN AMANN,16-06-2021,0,7.5
GD KOUIGN AMANN,17-06-2021,0,7.5
GD KOUIGN AMANN,18-06-2021,0,7.5
GD KOUIGN AMANN,19-06-2021,0,7.5
GD KOUIGN AMANN,20-06-2021,15,7.5
GD KOUIGN AMANN,21-06-2021,0,7.5
GD KOUIGN AMANN,22-06-2021,0,7.5
GD KOUIGN AMANN,23-06-2021,0,7.5
GD KOUIGN AMANN,24-06-2021,15,7.5
GD KOUIGN AMANN,25-06-2021,7.5,7.5
GD KOUIGN AMANN,26-06-2021,22.5,7.5
GD KOUIGN AMANN,27-06-2021,7.5,7.5
GD KOUIGN AMANN,28-06-2021,0,7.5
GD KOUIGN AMANN,29-06-2021,0,7.5
GD KOUIGN AMANN,30-06-2021,0,7.5
GD KOUIGN AMANN,01-07-2021,0,7.5
GD KOUIGN AMANN,02-07-2021,15,7.5
GD KOUIGN AMANN,03-07-2021,37.5,7.5
GD KOUIGN AMANN,04-07-2021,30,7.5
GD KOUIGN AMANN,05-07-2021,0,7.5
GD KOUIGN AMANN,06-07-2021,0,7.5
GD KOUIGN AMANN,07-07-2021,30,7.5
GD KOUIGN AMANN,08-07-2021,0,7.5
GD KOUIGN AMANN,09-07-2021,15,7.5
GD KOUIGN AMANN,10-07-2021,45,7.5
GD KOUIGN AMANN,11-07-2021,52.5,7.5
GD KOUIGN AMANN,12-07-2021,7.5,7.5
GD KOUIGN AMANN,13-07-2021,30,7.5
GD KOUIGN AMANN,14-07-2021,67.5,7.5
GD KOUIGN AMANN,15-07-2021,52.5,7.5
GD KOUIGN AMANN,16-07-2021,7.5,7.5
GD KOUIGN AMANN,17-07-2021,90,7.5
GD KOUIGN AMANN,18-07-2021,60,7.5
GD KOUIGN AMANN,19-07-2021,15,7.5
GD KOUIGN AMANN,20-07-2021,30,7.5
GD KOUIGN AMANN,21-07-2021,15,7.5
GD KOUIGN AMANN,22-07-2021,0,7.5
GD KOUIGN AMANN,23-07-2021,22.5,7.5
GD KOUIGN AMANN,24-07-2021,52.5,7.5
GD KOUIGN AMANN,25-07-2021,52.5,7.5
GD KOUIGN AMANN,26-07-2021,30,7.5
GD KOUIGN AMANN,27-07-2021,30,7.5
GD KOUIGN AMANN,28-07-2021,45,7.5
GD KOUIGN AMANN,29-07-2021,52.5,7.5
GD KOUIGN AMANN,30-07-2021,75,7.5
GD KOUIGN AMANN,31-07-2021,105,7.5
GD KOUIGN AMANN,01-08-2021,75,7.5
GD KOUIGN AMANN,02-08-2021,30,7.5
GD KOUIGN AMANN,03-08-2021,37.5,7.5
GD KOUIGN AMANN,04-08-2021,37.5,7.5
GD KOUIGN AMANN,05-08-2021,45,7.5
GD KOUIGN AMANN,06-08-2021,22.5,7.5
GD KOUIGN AMANN,07-08-2021,52.5,7.5
GD KOUIGN AMANN,08-08-2021,75,7.5
GD KOUIGN AMANN,09-08-2021,60,7.5
GD KOUIGN AMANN,10-08-2021,45,7.5
GD KOUIGN AMANN,11-08-2021,37.5,7.5
GD KOUIGN AMANN,12-08-2021,60,7.5
GD KOUIGN AMANN,13-08-2021,7.5,7.5
GD KOUIGN AMANN,14-08-2021,30,7.5
GD KOUIGN AMANN,15-08-2021,67.5,7.5
GD KOUIGN AMANN,16-08-2021,15,7.5
GD KOUIGN AMANN,17-08-2021,22.5,7.5
GD KOUIGN AMANN,18-08-2021,15,7.5
GD KOUIGN AMANN,19-08-2021,7.5,7.5
GD KOUIGN AMANN,20-08-2021,15,7.5
GD KOUIGN AMANN,21-08-2021,45,7.5
GD KOUIGN AMANN,22-08-2021,45,7.5
GD KOUIGN AMANN,23-08-2021,30,7.5
GD KOUIGN AMANN,24-08-2021,37.5,7.5
GD KOUIGN AMANN,25-08-2021,30,7.5
GD KOUIGN AMANN,26-08-2021,22.5,7.5
GD KOUIGN AMANN,27-08-2021,37.5,7.5
GD KOUIGN AMANN,28-08-2021,22.5,7.5
GD KOUIGN AMANN,29-08-2021,7.5,7.5
GD KOUIGN AMANN,30-08-2021,15,7.5
GD KOUIGN AMANN,31-08-2021,7.5,7.5
GD KOUIGN AMANN,01-09-2021,0,7.5
GD KOUIGN AMANN,02-09-2021,0,7.5
GD KOUIGN AMANN,03-09-2021,7.5,7.5
GD KOUIGN AMANN,04-09-2021,0,7.5
GD KOUIGN AMANN,05-09-2021,30,7.5
GD KOUIGN AMANN,06-09-2021,0,7.5
GD KOUIGN AMANN,07-09-2021,0,7.5
GD KOUIGN AMANN,08-09-2021,0,7.5
GD KOUIGN AMANN,09-09-2021,0,7.5
GD KOUIGN AMANN,10-09-2021,7.5,7.5
GD KOUIGN AMANN,11-09-2021,0,7.5
GD KOUIGN AMANN,12-09-2021,22.5,7.5
GD KOUIGN AMANN,13-09-2021,0,7.5
GD KOUIGN AMANN,14-09-2021,0,7.5
GD KOUIGN AMANN,15-09-2021,0,7.5
GD KOUIGN AMANN,16-09-2021,0,7.5
GD KOUIGN AMANN,17-09-2021,7.5,7.5
GD KOUIGN AMANN,18-09-2021,7.5,7.5
GD KOUIGN AMANN,19-09-2021,0,7.5
GD KOUIGN AMANN,20-09-2021,7.5,7.5
GD KOUIGN AMANN,21-09-2021,0,7.5
GD KOUIGN AMANN,22-09-2021,15,7.5
GD KOUIGN AMANN,23-09-2021,0,7.5
GD KOUIGN AMANN,24-09-2021,15,7.5
GD KOUIGN AMANN,25-09-2021,7.5,7.5
GD KOUIGN AMANN,26-09-2021,7.5,7.5
GD KOUIGN AMANN,27-09-2021,0,7.5
GD KOUIGN AMANN,28-09-2021,0,7.5
GD KOUIGN AMANN,29-09-2021,0,7.5
GD KOUIGN AMANN,30-09-2021,7.5,7.5
GD KOUIGN AMANN,01-10-2021,15,7.5
GD KOUIGN AMANN,02-10-2021,0,7.5
GD KOUIGN AMANN,03-10-2021,15,7.5
GD KOUIGN AMANN,04-10-2021,0,7.5
GD KOUIGN AMANN,05-10-2021,0,7.5
GD KOUIGN AMANN,06-10-2021,0,7.5
GD KOUIGN AMANN,07-10-2021,0,7.5
GD KOUIGN AMANN,08-10-2021,7.5,7.5
GD KOUIGN AMANN,09-10-2021,15,7.5
GD KOUIGN AMANN,10-10-2021,15,7.5
GD KOUIGN AMANN,11-10-2021,0,7.5
GD KOUIGN AMANN,12-10-2021,0,7.5
GD KOUIGN AMANN,13-10-2021,0,7.5
GD KOUIGN AMANN,14-10-2021,0,7.5
GD KOUIGN AMANN,15-10-2021,7.5,7.5
GD KOUIGN AMANN,16-10-2021,0,7.5
GD KOUIGN AMANN,17-10-2021,0,7.5
GD KOUIGN AMANN,18-10-2021,0,7.5
GD KOUIGN AMANN,19-10-2021,0,7.5
GD KOUIGN AMANN,20-10-2021,0,7.5
GD KOUIGN AMANN,21-10-2021,7.5,7.5
GD KOUIGN AMANN,22-10-2021,0,7.5
GD KOUIGN AMANN,23-10-2021,7.5,7.5
GD KOUIGN AMANN,24-10-2021,37.5,7.5
GD KOUIGN AMANN,25-10-2021,0,7.5
GD KOUIGN AMANN,26-10-2021,7.5,7.5
GD KOUIGN AMANN,27-10-2021,0,7.5
GD KOUIGN AMANN,28-10-2021,0,7.5
GD KOUIGN AMANN,29-10-2021,15,7.5
GD KOUIGN AMANN,30-10-2021,30,7.5
GD KOUIGN AMANN,31-10-2021,22.5,7.5
GD KOUIGN AMANN,01-11-2021,37.5,7.5
GD KOUIGN AMANN,02-11-2021,15,7.5
GD KOUIGN AMANN,03-11-2021,15,7.5
GD KOUIGN AMANN,04-11-2021,7.5,7.5
GD KOUIGN AMANN,05-11-2021,15,7.5
GD KOUIGN AMANN,06-11-2021,0,7.5
GD KOUIGN AMANN,07-11-2021,15,7.5
GD KOUIGN AMANN,08-11-2021,0,7.5
GD KOUIGN AMANN,09-11-2021,7.5,7.5
GD KOUIGN AMANN,10-11-2021,0,7.5
GD KOUIGN AMANN,11-11-2021,0,7.5
GD KOUIGN AMANN,12-11-2021,15,7.5
GD KOUIGN AMANN,13-11-2021,0,7.5
GD KOUIGN AMANN,14-11-2021,0,7.5
GD KOUIGN AMANN,15-11-2021,0,7.5
GD KOUIGN AMANN,16-11-2021,0,7.5
GD KOUIGN AMANN,17-11-2021,0,7.5
GD KOUIGN AMANN,18-11-2021,0,7.5
GD KOUIGN AMANN,19-11-2021,0,7.5
GD KOUIGN AMANN,20-11-2021,7.5,7.5
GD KOUIGN AMANN,21-11-2021,0,7.5
GD KOUIGN AMANN,22-11-2021,0,7.5
GD KOUIGN AMANN,23-11-2021,0,7.5
GD KOUIGN AMANN,24-11-2021,0,7.5
GD KOUIGN AMANN,25-11-2021,0,7.5
GD KOUIGN AMANN,26-11-2021,0,7.5
GD KOUIGN AMANN,27-11-2021,0,7.5
GD KOUIGN AMANN,28-11-2021,7.5,7.5
GD KOUIGN AMANN,29-11-2021,0,7.5
GD KOUIGN AMANN,30-11-2021,0,7.5
GD KOUIGN AMANN,01-12-2021,0,7.5
GD KOUIGN AMANN,02-12-2021,0,7.5
GD KOUIGN AMANN,03-12-2021,0,7.5
GD KOUIGN AMANN,04-12-2021,7.5,7.5
GD KOUIGN AMANN,05-12-2021,0,7.5
GD KOUIGN AMANN,06-12-2021,0,7.5
GD KOUIGN AMANN,07-12-2021,0,7.5
GD KOUIGN AMANN,08-12-2021,0,7.5
GD KOUIGN AMANN,09-12-2021,0,7.5
GD KOUIGN AMANN,10-12-2021,0,7.5
GD KOUIGN AMANN,11-12-2021,7.5,7.5
GD KOUIGN AMANN,12-12-2021,0,7.5
GD KOUIGN AMANN,13-12-2021,0,7.5
GD KOUIGN AMANN,14-12-2021,0,7.5
GD KOUIGN AMANN,15-12-2021,0,7.5
GD KOUIGN AMANN,16-12-2021,0,7.5
GD KOUIGN AMANN,17-12-2021,7.5,7.5
GD KOUIGN AMANN,18-12-2021,7.5,7.5
GD KOUIGN AMANN,19-12-2021,7.5,7.5
GD KOUIGN AMANN,20-12-2021,0,7.5
GD KOUIGN AMANN,21-12-2021,0,7.5
GD KOUIGN AMANN,22-12-2021,0,7.5
GD KOUIGN AMANN,23-12-2021,0,7.5
GD KOUIGN AMANN,24-12-2021,0,7.5
GD KOUIGN AMANN,25-12-2021,0,7.5
GD KOUIGN AMANN,26-12-2021,0,7.5
GD KOUIGN AMANN,27-12-2021,0,7.5
GD KOUIGN AMANN,28-12-2021,7.5,7.5
GD KOUIGN AMANN,29-12-2021,0,7.5
GD KOUIGN AMANN,30-12-2021,0,7.5
GD KOUIGN AMANN,31-12-2021,7.5,7.5
GD KOUIGN AMANN,01-01-2022,0,7.5
GD KOUIGN AMANN,02-01-2022,0,7.5
GD KOUIGN AMANN,03-01-2022,0,7.5
GD KOUIGN AMANN,04-01-2022,0,7.5
GD KOUIGN AMANN,05-01-2022,0,7.5
GD KOUIGN AMANN,06-01-2022,0,7.5
GD KOUIGN AMANN,07-01-2022,0,7.5
GD KOUIGN AMANN,08-01-2022,0,7.5
GD KOUIGN AMANN,09-01-2022,0,7.5
GD KOUIGN AMANN,10-01-2022,0,7.5
GD KOUIGN AMANN,11-01-2022,0,7.5
GD KOUIGN AMANN,12-01-2022,0,7.5
GD KOUIGN AMANN,13-01-2022,0,7.5
GD KOUIGN AMANN,14-01-2022,0,7.5
GD KOUIGN AMANN,15-01-2022,0,7.5
GD KOUIGN AMANN,16-01-2022,0,7.5
GD KOUIGN AMANN,17-01-2022,0,7.5
GD KOUIGN AMANN,18-01-2022,0,7.5
GD KOUIGN AMANN,19-01-2022,0,7.5
GD KOUIGN AMANN,20-01-2022,0,7.5
GD KOUIGN AMANN,21-01-2022,0,7.5
GD KOUIGN AMANN,22-01-2022,0,7.5
GD KOUIGN AMANN,23-01-2022,7.5,7.5
GD KOUIGN AMANN,24-01-2022,0,7.5
GD KOUIGN AMANN,25-01-2022,0,7.5
GD KOUIGN AMANN,26-01-2022,0,7.5
GD KOUIGN AMANN,27-01-2022,0,7.5
GD KOUIGN AMANN,28-01-2022,0,7.5
GD KOUIGN AMANN,29-01-2022,15,7.5
GD KOUIGN AMANN,30-01-2022,15,7.5
GD KOUIGN AMANN,31-01-2022,0,7.5
GD KOUIGN AMANN,01-02-2022,0,7.5
GD KOUIGN AMANN,02-02-2022,0,7.5
GD KOUIGN AMANN,03-02-2022,0,7.5
GD KOUIGN AMANN,04-02-2022,0,7.5
GD KOUIGN AMANN,05-02-2022,7.5,7.5
GD KOUIGN AMANN,06-02-2022,0,7.5
GD KOUIGN AMANN,07-02-2022,0,7.5
GD KOUIGN AMANN,08-02-2022,0,7.5
GD KOUIGN AMANN,09-02-2022,0,7.5
GD KOUIGN AMANN,10-02-2022,0,7.5
GD KOUIGN AMANN,11-02-2022,0,7.5
GD KOUIGN AMANN,12-02-2022,8,8
GD KOUIGN AMANN,13-02-2022,8,8
GD KOUIGN AMANN,14-02-2022,8,8
GD KOUIGN AMANN,15-02-2022,8,8
GD KOUIGN AMANN,16-02-2022,0,8
GD KOUIGN AMANN,17-02-2022,0,8
GD KOUIGN AMANN,18-02-2022,8,8
GD KOUIGN AMANN,19-02-2022,16,8
GD KOUIGN AMANN,20-02-2022,0,8
GD KOUIGN AMANN,21-02-2022,0,8
GD KOUIGN AMANN,22-02-2022,0,8
GD KOUIGN AMANN,23-02-2022,0,8
GD KOUIGN AMANN,24-02-2022,0,8
GD KOUIGN AMANN,25-02-2022,0,8
GD KOUIGN AMANN,26-02-2022,24,8
GD KOUIGN AMANN,27-02-2022,16,8
GD KOUIGN AMANN,28-02-2022,0,8
GD KOUIGN AMANN,01-03-2022,8,8
GD KOUIGN AMANN,02-03-2022,0,8
GD KOUIGN AMANN,03-03-2022,0,8
GD KOUIGN AMANN,04-03-2022,0,8
GD KOUIGN AMANN,05-03-2022,8,8
GD KOUIGN AMANN,06-03-2022,16,8
GD KOUIGN AMANN,07-03-2022,0,8
GD KOUIGN AMANN,08-03-2022,0,8
GD KOUIGN AMANN,09-03-2022,0,8
GD KOUIGN AMANN,10-03-2022,0,8
GD KOUIGN AMANN,11-03-2022,0,8
GD KOUIGN AMANN,12-03-2022,0,8
GD KOUIGN AMANN,13-03-2022,0,8
GD KOUIGN AMANN,14-03-2022,0,8
GD KOUIGN AMANN,15-03-2022,0,8
GD KOUIGN AMANN,16-03-2022,0,8
GD KOUIGN AMANN,17-03-2022,0,8
GD KOUIGN AMANN,18-03-2022,0,8
GD KOUIGN AMANN,19-03-2022,0,8
GD KOUIGN AMANN,20-03-2022,0,8
GD KOUIGN AMANN,21-03-2022,8,8
GD KOUIGN AMANN,22-03-2022,0,8
GD KOUIGN AMANN,23-03-2022,0,8
GD KOUIGN AMANN,24-03-2022,0,8
GD KOUIGN AMANN,25-03-2022,0,8
GD KOUIGN AMANN,26-03-2022,8,8
GD KOUIGN AMANN,27-03-2022,24,8
GD KOUIGN AMANN,28-03-2022,0,8
GD KOUIGN AMANN,29-03-2022,0,8
GD KOUIGN AMANN,30-03-2022,0,8
GD KOUIGN AMANN,31-03-2022,0,8
GD KOUIGN AMANN,01-04-2022,8,8
GD KOUIGN AMANN,02-04-2022,0,8
GD KOUIGN AMANN,03-04-2022,0,8
GD KOUIGN AMANN,04-04-2022,0,8
GD KOUIGN AMANN,05-04-2022,0,8
GD KOUIGN AMANN,06-04-2022,0,8
GD KOUIGN AMANN,07-04-2022,0,8
GD KOUIGN AMANN,08-04-2022,0,8
GD KOUIGN AMANN,09-04-2022,16,8
GD KOUIGN AMANN,10-04-2022,0,8
GD KOUIGN AMANN,11-04-2022,8,8
GD KOUIGN AMANN,12-04-2022,0,8
GD KOUIGN AMANN,13-04-2022,0,8
GD KOUIGN AMANN,14-04-2022,8,8
GD KOUIGN AMANN,15-04-2022,0,8
GD KOUIGN AMANN,16-04-2022,24,8
GD KOUIGN AMANN,17-04-2022,24,8
GD KOUIGN AMANN,18-04-2022,24,8
GD KOUIGN AMANN,19-04-2022,0,8
GD KOUIGN AMANN,20-04-2022,16,8
GD KOUIGN AMANN,21-04-2022,24,8
GD KOUIGN AMANN,22-04-2022,32,8
GD KOUIGN AMANN,23-04-2022,0,8
GD KOUIGN AMANN,24-04-2022,16,8
GD KOUIGN AMANN,25-04-2022,0,8
GD KOUIGN AMANN,26-04-2022,16,8
GD KOUIGN AMANN,27-04-2022,0,8
GD KOUIGN AMANN,28-04-2022,8,8
GD KOUIGN AMANN,29-04-2022,0,8
GD KOUIGN AMANN,30-04-2022,32,8
GD KOUIGN AMANN,01-05-2022,56,8
GD KOUIGN AMANN,02-05-2022,8,8
GD KOUIGN AMANN,03-05-2022,8,8
GD KOUIGN AMANN,04-05-2022,0,8
GD KOUIGN AMANN,05-05-2022,0,8
GD KOUIGN AMANN,06-05-2022,0,8
GD KOUIGN AMANN,07-05-2022,24,8
GD KOUIGN AMANN,08-05-2022,0,8
GD KOUIGN AMANN,09-05-2022,8,8
GD KOUIGN AMANN,10-05-2022,0,8
GD KOUIGN AMANN,11-05-2022,0,8
GD KOUIGN AMANN,12-05-2022,0,8
GD KOUIGN AMANN,13-05-2022,24,8
GD KOUIGN AMANN,14-05-2022,8,8
GD KOUIGN AMANN,15-05-2022,16,8
GD KOUIGN AMANN,16-05-2022,0,8
GD KOUIGN AMANN,17-05-2022,0,8
GD KOUIGN AMANN,18-05-2022,8,8
GD KOUIGN AMANN,19-05-2022,0,8
GD KOUIGN AMANN,20-05-2022,8,8
GD KOUIGN AMANN,21-05-2022,0,8
GD KOUIGN AMANN,22-05-2022,0,8
GD KOUIGN AMANN,23-05-2022,0,8
GD KOUIGN AMANN,24-05-2022,0,8
GD KOUIGN AMANN,25-05-2022,16,8
GD KOUIGN AMANN,26-05-2022,40,8
GD KOUIGN AMANN,27-05-2022,0,8
GD KOUIGN AMANN,28-05-2022,80,8
GD KOUIGN AMANN,29-05-2022,56,8
GD KOUIGN AMANN,30-05-2022,0,8
GD KOUIGN AMANN,31-05-2022,0,8
GD KOUIGN AMANN,01-06-2022,0,8
GD KOUIGN AMANN,02-06-2022,0,8
GD KOUIGN AMANN,03-06-2022,16,8
GD KOUIGN AMANN,04-06-2022,56,8
GD KOUIGN AMANN,05-06-2022,40,8
GD KOUIGN AMANN,06-06-2022,80,8
GD KOUIGN AMANN,07-06-2022,0,8
GD KOUIGN AMANN,08-06-2022,0,8
GD KOUIGN AMANN,09-06-2022,0,8
GD KOUIGN AMANN,10-06-2022,0,8
GD KOUIGN AMANN,11-06-2022,64,8
GD KOUIGN AMANN,12-06-2022,24,8
GD KOUIGN AMANN,13-06-2022,0,8
GD KOUIGN AMANN,14-06-2022,0,8
GD KOUIGN AMANN,15-06-2022,0,8
GD KOUIGN AMANN,16-06-2022,0,8
GD KOUIGN AMANN,17-06-2022,0,8
GD KOUIGN AMANN,18-06-2022,16,8
GD KOUIGN AMANN,19-06-2022,32,8
GD KOUIGN AMANN,20-06-2022,0,8
GD KOUIGN AMANN,21-06-2022,0,8
GD KOUIGN AMANN,22-06-2022,0,8
GD KOUIGN AMANN,23-06-2022,0,8
GD KOUIGN AMANN,24-06-2022,8,8
GD KOUIGN AMANN,25-06-2022,16,8
GD KOUIGN AMANN,26-06-2022,16,8
GD KOUIGN AMANN,27-06-2022,0,8
GD KOUIGN AMANN,28-06-2022,0,8
GD KOUIGN AMANN,29-06-2022,0,8
GD KOUIGN AMANN,30-06-2022,0,8
GD KOUIGN AMANN,01-07-2022,9,9
GD KOUIGN AMANN,02-07-2022,0,9
GD KOUIGN AMANN,03-07-2022,18,9
GD KOUIGN AMANN,04-07-2022,0,9
GD KOUIGN AMANN,05-07-2022,0,9
GD KOUIGN AMANN,06-07-2022,0,9
GD KOUIGN AMANN,07-07-2022,9,9
GD KOUIGN AMANN,08-07-2022,9,9
GD KOUIGN AMANN,09-07-2022,45,9
GD KOUIGN AMANN,10-07-2022,18,9
GD KOUIGN AMANN,11-07-2022,18,9
GD KOUIGN AMANN,12-07-2022,0,9
GD KOUIGN AMANN,13-07-2022,9,9
GD KOUIGN AMANN,14-07-2022,27,9
GD KOUIGN AMANN,15-07-2022,45,9
GD KOUIGN AMANN,16-07-2022,45,9
GD KOUIGN AMANN,17-07-2022,72,9
GD KOUIGN AMANN,18-07-2022,27,9
GD KOUIGN AMANN,19-07-2022,36,9
GD KOUIGN AMANN,20-07-2022,18,9
GD KOUIGN AMANN,21-07-2022,9,9
GD KOUIGN AMANN,22-07-2022,0,9
GD KOUIGN AMANN,23-07-2022,72,9
GD KOUIGN AMANN,24-07-2022,81,9
GD KOUIGN AMANN,25-07-2022,45,9
GD KOUIGN AMANN,26-07-2022,18,9
GD KOUIGN AMANN,27-07-2022,27,9
GD KOUIGN AMANN,28-07-2022,36,9
GD KOUIGN AMANN,29-07-2022,9,9
GD KOUIGN AMANN,30-07-2022,27,9
GD KOUIGN AMANN,31-07-2022,36,9
GD KOUIGN AMANN,01-08-2022,36,9
GD KOUIGN AMANN,02-08-2022,36,9
GD KOUIGN AMANN,03-08-2022,27,9
GD KOUIGN AMANN,04-08-2022,36,9
GD KOUIGN AMANN,05-08-2022,72,9
GD KOUIGN AMANN,06-08-2022,54,9
GD KOUIGN AMANN,07-08-2022,81,9
GD KOUIGN AMANN,08-08-2022,18,9
GD KOUIGN AMANN,09-08-2022,36,9
GD KOUIGN AMANN,10-08-2022,27,9
GD KOUIGN AMANN,11-08-2022,90,9
GD KOUIGN AMANN,12-08-2022,63,9
GD KOUIGN AMANN,13-08-2022,36,9
GD KOUIGN AMANN,14-08-2022,153,9
GD KOUIGN AMANN,15-08-2022,63,9
GD KOUIGN AMANN,16-08-2022,27,9
GD KOUIGN AMANN,17-08-2022,63,9
GD KOUIGN AMANN,18-08-2022,54,9
GD KOUIGN AMANN,19-08-2022,54,9
GD KOUIGN AMANN,20-08-2022,63,9
GD KOUIGN AMANN,21-08-2022,99,9
GD KOUIGN AMANN,22-08-2022,54,9
GD KOUIGN AMANN,23-08-2022,54,9
GD KOUIGN AMANN,24-08-2022,18,9
GD KOUIGN AMANN,25-08-2022,54,9
GD KOUIGN AMANN,26-08-2022,0,9
GD KOUIGN AMANN,27-08-2022,54,9
GD KOUIGN AMANN,28-08-2022,54,9
GD KOUIGN AMANN,29-08-2022,0,9
GD KOUIGN AMANN,30-08-2022,18,9
GD KOUIGN AMANN,31-08-2022,9,9
GD KOUIGN AMANN,01-09-2022,0,9
GD KOUIGN AMANN,02-09-2022,9,9
GD KOUIGN AMANN,03-09-2022,9,9
GD KOUIGN AMANN,04-09-2022,9,9
GD KOUIGN AMANN,05-09-2022,0,9
GD KOUIGN AMANN,06-09-2022,18,9
GD KOUIGN AMANN,07-09-2022,0,9
GD KOUIGN AMANN,08-09-2022,0,9
GD KOUIGN AMANN,09-09-2022,0,9
GD KOUIGN AMANN,10-09-2022,0,9
GD KOUIGN AMANN,11-09-2022,27,9
GD KOUIGN AMANN,12-09-2022,18,9
GD KOUIGN AMANN,13-09-2022,0,9
GD KOUIGN AMANN,14-09-2022,0,9
GD KOUIGN AMANN,15-09-2022,0,9
GD KOUIGN AMANN,16-09-2022,18,9
GD KOUIGN AMANN,17-09-2022,36,9
